# Column descriptions:
# id	Object ID, according to EcoCyc
# flux-avg	A floating point number in mmol/g DCW/h units
# flux-std	A floating point number in mmol/g DCW/h units
id	flux-avg	flux-std
CHERTARM-RXN	0.0005449151803337206	0.0033833458827866704
CHERTRGM-RXN	0.0001620616119688113	0.0018236904215014741
CHERTSRM-RXN	0.00020013264034124674	0.00199808677946293
CHEYDEPHOS-RXN	0.0	0.0
CHORISMATE-SYNTHASE-RXN	0.23284412716283087	0.02750177681716082
CHORISMATEMUT-RXN	0.1994843277915963	0.02308990014428035
CHORPYRLY-RXN	0.00036413090063236236	0.000345884218431017
CITC-RXN	0.0	0.0
CITLY-RXN	0.00005205838349554454	0.021368986449224803
CITRATE-PRO-3S-LYASE-THIOLESTERASE-RXN	2.760298661030932e-24	3.6312032275599695e-21
CITRYLY-RXN	0.00001077014479371921	0.005636242410412762
CITSYN-RXN	1.3846918234862695	0.5794377401510845
CITTRANS-RXN	0.000010770144793719197	0.005636242410412762
COBALADENOSYLTRANS-RXN	0.0	0.0
COBALAMIN5PSYN-RXN	0.0	0.0
COBINAMIDEKIN-RXN	0.0	0.0
COBINPGUANYLYLTRANS-RXN	0.0	0.0
CPM-KDOSYNTH-RXN	0.016888221697779014	0.05152896417454847
CPXA-RXN	0.0	0.0
CPXR-RXN	0.0	0.0
CREB-RXN	0.0	0.0
CREC-RXN	0.0	0.0
CROBETREDUCT-RXN	3.802447550264018e-21	2.7612998119506422e-18
CTPSYN-RXN	0.024899856535638493	0.01533397742031838
CYSTATHIONINE-BETA-LYASE-RXN	0.0010126934021548112	0.0047541665981810765
CYSTEINE-AMINOTRANSFERASE-RXN	0.0000724432024593671	0.03562802811566418
CYTD-RED-RXN	0.0	0.0
CYTDEAM-RXN	0.018961727273925335	0.008198981788217638
CYTIDEAM-RXN	0.00004180722824494343	0.00009627841224894612
CYTIDEAM2-RXN	0.0042497609034742095	0.020954293954613436
CYTIDINEKIN-RXN	0.00016558870091186283	0.00640004309386491
CYTIKIN-RXN	4.1590081848375e-6	0.0009192971886102209
D--TARTRATE-DEHYDRATASE-RXN	0.0	0.0
D-PPENTOMUT-RXN	0.04737011487426951	0.9445671020886436
DADPKIN-RXN	0.00847533564634183	0.007660719854824936
DAHPSYN-RXN	0.2328785726863222	0.027504713210092274
DALADALALIG-RXN	0.04273161574118287	0.13358614297594668
DALADEHYDROG-RXN	0.0027748614320936794	0.025365011302047717
DAPASYN-RXN	0.00004773385293183021	0.00003386181863566691
DARAB5PISOM-RXN	-0.016888221697779014	0.05152896417454847
DARABALDOL-RXN	0.0	0.0
DARABISOM-RXN	0.0	0.0
DARABKIN-RXN	0.0	0.0
DCDPKIN-RXN	0.007394852618277782	0.008032270765255388
DCTP-DEAM-RXN	0.0001996899928082142	0.0001554117994311644
DCTP-PYROPHOSPHATASE-RXN	8.247230108574072e-8	5.451677830782864e-6
DCUS-RXN	0.0	0.0
DCYSDESULF-RXN	1.0080009403893391e-9	2.088844631146759e-8
DEHYDDEOXGALACTKIN-RXN	0.0	0.0
DEHYDDEOXPHOSGALACT-ALDOL-RXN	0.0	0.0
DEOXYADENPHOSPHOR-RXN	0.00014363080425700627	0.0010307190820058256
DEOXYGLUCONOKIN-RXN	0.0	0.0
DEOXYGUANPHOSPHOR-RXN	0.05069684629671322	0.9443300555232124
DEOXYINOPHOSPHOR-RXN	4.517688289651447e-9	2.1394201391894636e-6
DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN	0.0	0.0
DEOXYRIBOSE-P-ALD-RXN	0.04663083168854912	0.9445534199877499
DEPHOSICITDEHASE-RXN	0.0	0.0
DEPHOSPHOCOAKIN-RXN	0.0278319265694143	0.00910768634307601
DETHIOBIOTIN-SYN-RXN	0.00004485894423895621	0.00003505453017085761
DGDPKIN-RXN	0.010627553038648565	0.015118235134536124
DGTPTRIPHYDRO-RXN	0.0019028343157996754	0.012600399125771544
DHBAMPLIG-RXN	0.0007088257192424653	0.0003735067434655477
DHBDEHYD-RXN	0.0010458738138368247	0.0004642665018621319
DHDOGALDOL-RXN	0.0	0.0
DHHB-METHYLTRANSFER-RXN	0.00023663131124037213	0.00030556518546185886
DIACYLGLYKIN-RXN	2.825884771907034e-18	7.018638515482274e-17
DIAMACTRANS-RXN	0.0	0.0
DIAMINOPIMDECARB-RXN	0.21204506375986304	0.02473331272645053
DIAMINOPIMEPIM-RXN	0.21299934787497998	0.1347378989006162
DIENOYLCOAREDUCT-RXN	0.0	0.0
DIHYDRODIPICSYN-RXN	0.21326299974492244	0.13474591683757836
DIHYDROFOLATESYNTH-RXN	0.00044128367166280073	0.0002429374651729208
DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN	0.0004411707001399568	0.00024087015266414594
DIHYDROOROT-RXN	-0.34208938632149427	0.06494925309939834
DIHYDROOROTATE-DEHYDROGENASE-RXN	0.3007395252604927	0.11452161341657503
DIHYDROURACIL-DEHYDROGENASE-NAD+-RXN	0.0	0.0
DIHYDROXYISOVALDEHYDRAT-RXN	0.3995105756675682	0.22806918131832274
DIHYDROXYMETVALDEHYDRAT-RXN	0.3138750140855008	0.20878894070442633
DIMESULFREDUCT-RXN	0.0	0.0
DIMETHUROPORDEHYDROG-RXN	0.00019290847787711808	0.0035604770267394395
DIOHBUTANONEPSYN-RXN	0.0011992664126868008	0.00038639217074454404
DISULFOXRED-RXN	3.286278387421548e-23	2.1445926554737803e-20
DLACTDEHYDROGFAD-RXN	0.004480609097999591	0.03506253584837131
DLACTDEHYDROGNAD-RXN	-0.002674680908464599	0.03502133037310563
DMBPPRIBOSYLTRANS-RXN	0.0	0.0
DMK-RXN	0.00042224286344939215	0.006300312157457964
DNA-CYTOSINE-5--METHYLTRANSFERASE-RXN	0.0	0.0
DNA-LIGASE-NAD+-RXN	9.846158116674408e-22	6.953668899720844e-19
DSBD-RXN	8.487468452411146e-28	5.948843569870455e-25
DSBDC-RXN	-2.4334471647094748e-24	1.7055965037831036e-21
DSERDEAM-RXN	7.115248923869969e-10	1.722002751620154e-8
DTDPDEHYDRHAMEPIM-RXN	0.0	0.0
DTDPDEHYRHAMREDUCT-RXN	0.0	0.0
DTDPGLUCDEHYDRAT-RXN	0.0	0.0
DTDPGLUCOSEPP-RXN	0.0	0.0
DTDPKIN-RXN	0.050573320472668895	0.011510762580073084
DTMPKI-RXN	0.051496073757483544	0.011615900023174862
DUDPKIN-RXN	0.011994750638081237	0.012056354884956636
DURIDKI-RXN	0.0036483010424225013	0.008229233331273584
DUTP-PYROP-RXN	0.01593433660006959	0.011347307934417385
DXPREDISOM-RXN	-0.016410213666984242	1.4580018721610246
DXS-RXN	0.01683999666796397	1.458008677570847
ENOYL-ACP-REDUCT-NADH-RXN	-0.353325066186011	0.298969710134686
ENOYL-ACP-REDUCT-NADPH-RXN	-0.5501090279297297	0.9864352357302225
ENOYL-COA-DELTA-ISOM-RXN	-2.1129353818087837e-20	5.500920094161924e-17
