# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
G6631-MONOMER	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN
G6633-MONOMER	422.8873929531793	205.89483220555888	0.00048593253141386057	0.0002087491768434709	793.430896792994	0.0000425189268873967	0.000018631063329320515	NaN
G6634-MONOMER	45.256733237388985	22.512175930916	0.00005230414280674687	0.000023680439092830855	126.23601521689757	0.00001170466991779612	5.128785283428494e-6	NaN
G6635-MONOMER	347.07834188622246	180.57773808851866	0.000401215403814077	0.00019153654428398888	968.1164263002497	0.00006395730275485469	0.00002802499134453534	NaN
G6636-MONOMER	6.977069029041825	4.586583479508697	8.072027849149444e-6	5.041562893012837e-6	19.461355893708834	3.949178640474221e-6	1.7304622373074206e-6	126.0
G6637-MONOMER	200.9075595869372	88.84836648915525	0.0002317147258452084	0.00009113970309868627	352.8581413474052	0.00001811320723634656	7.936896244140878e-6	25.0
G6638-MONOMER	591.3449558988473	311.11747567338944	0.000684614227166849	0.0003342341672941063	1115.2920429067233	0.0001295745611188599	0.00005677734672061944	6759.0
G6639-MONOMER	32.07173841797674	18.7408633263969	0.000037023727502047503	0.00002051119546110266	220.9308971590431	0.000019010644913256393	8.330138017078978e-6	34.0
G6640-MONOMER	27.145946011965226	12.8365107822988	0.00003142938723814236	0.00001402631415134301	49.12524036513398	9.098137236718866e-6	3.986647440210992e-6	698.0
G6641-MONOMER	32.127497419884094	20.68995266391726	0.00003713499380452239	0.000022467498321506028	621.4947036818271	3.5692398028620934e-6	1.5639795656358967e-6	999.0
G6642-MONOMER	297.9555975792711	146.53159683854707	0.00034147308654321017	0.00014695788420451272	641.4091409040117	0.00002201725636733917	9.647583505673397e-6	46.0
B1296-MONOMER	114.45869473615643	75.850355050016	0.00013139559523421885	0.00008060842234080993	506.57797057578136	0.00004621966686585405	0.000020252664012860455	53.0
G6644-MONOMER	141.45477825252362	86.60409105997854	0.0001621929034134756	0.00009065916378456635	626.0588124003351	0.00005968815062661222	0.000026154322221713108	NaN
G6645-MONOMER	147.05824039148553	102.76580078678532	0.0001702323324654657	0.00011515877433784945	697.6465191737565	0.000032692956261649914	0.00001432549180148885	NaN
G6646-MONOMER	110.75279538001494	84.26785912196975	0.00012823824914758502	0.00009416587716614704	525.4129383021254	0.000039324094004920654	0.000017231142444260497	82.0
G6647-MONOMER	3.2509114373942762	9.203578452113403	3.72236115143749e-6	0.000010398768434391174	690.4595763078254	1.6562556297629592e-6	7.257427641430924e-7	7.0
YCJN-MONOMER	3.388077930696153	10.3153489781994	3.8802755807938036e-6	0.000011792833341955256	719.5923043666235	1.2587475988767867e-6	5.515615738000915e-7	NaN
YCJO-MONOMER	2.9054568179181164	8.948109559675085	3.3120081471303154e-6	0.000010043677273069841	617.0886294855167	7.666017057644496e-7	3.3591169801362486e-7	1234.0
YCJP-MONOMER	2.349501381150803	7.369365033548904	2.640247535468355e-6	8.131498127155447e-6	499.0095114569823	5.829945226385774e-7	2.5545818455606264e-7	240.0
G6651-MONOMER	2.4086313273907547	7.051546276296457	2.7573110257552907e-6	7.95199379103549e-6	511.568093385214	7.307100751153519e-7	3.201846020455906e-7	1619.0
G6652-MONOMER	2.4638732883195558	8.975947921514853	2.7588801148038695e-6	9.91444207330306e-6	523.3009079118028	5.833694894633791e-7	2.5562248857713483e-7	1.0
G6653-MONOMER	2.149099147696623	7.999627360227071	2.4714834080755146e-6	9.235484354163828e-6	456.4461738002594	6.593390515442913e-7	2.889110455997197e-7	43.0
G6654-MONOMER	1.9196164125905586	7.508458805248688	2.206721317300748e-6	8.62004943761002e-6	407.7064418504107	1.293030508412483e-6	5.665837558124569e-7	497.0
G6655-MONOMER	1.9783473823273765	7.309081547557118	2.2938523492838607e-6	8.443500795972446e-6	420.1802853437095	3.700566608428151e-7	1.621524715771467e-7	15.0
G6657-MONOMER	1.6199809875482691	6.514004611258093	1.892644139690571e-6	7.733924826517961e-6	344.06701253782967	4.4871085218822477e-7	1.9661738702418244e-7	16.0
G6658-MONOMER	37.36725379994585	48.56664037387487	0.00004278177090425995	0.00005265327019580578	624.2365763253646	0.000010718082449237152	4.696479603294205e-6	601.0
G6659-MONOMER	9.494606692627281	20.11783473680231	0.00001084247477951021	0.000022285541712940765	424.87629805064677	3.965976154449515e-6	1.7378226193668651e-6	550.0
G6660-MONOMER	34016.87395803011	7388.603549862917	0.03927037394755578	0.004158967594793619	2131.576302614713	0.004815538794045582	0.0021100863733994435	501.0
G6661-MONOMER	80.49093040913412	39.809320763362486	0.00009331491408576653	0.00004237680755180265	371.2037118744309	0.000022150925037489407	9.706154820638858e-6	2561.0
G6662-MONOMER	99.9812358907863	51.90322859562341	0.00011524067908018935	0.00005395011775492721	399.5548776519589	0.00002107533015152206	9.234847619254834e-6	2859.0
G6663-MONOMER	16.05189747932345	26.120933395166173	0.000018500399654960753	0.00002970601217079776	618.3819792973651	4.288288645654451e-6	1.8790544160058866e-6	2965.0
G6664-MONOMER	41.47171032677397	33.95299035006811	0.000047724243107217035	0.000036893141412374636	341.77601073645366	0.000011025339637481119	4.831114424810811e-6	1575.0
G6665-MONOMER	76.44797326043191	40.475263253701215	0.00008768822568210968	0.00004090431691756409	480.09104389844805	0.00003635873242391491	0.000015931771941416774	NaN
MONOMER0-82	52.61929499223421	49.851595331787	0.00006065384209434583	0.00005529751162846742	439.7835414610909	0.00001619383844209639	7.095861811341109e-6	986.0
MONOMER0-4236	719.4386604160347	241.86485800829277	0.0008260277274094461	0.00021135337332887355	607.9311378069505	0.00021625216489243215	0.00009475798365945661	1279.0
G6668-MONOMER	3184.091603783763	939.8386800150475	0.0036734900231063347	0.000805384614068992	951.5401099479337	0.00023614741756207763	0.00010347574159870673	550.0
G6669-MONOMER	12.072768428745036	26.57103393522782	0.000013894331814906653	0.00002991197255687593	549.4563646470261	5.001295727255538e-6	2.19148187041329e-6	NaN
G6670-MONOMER	13.275155366742865	29.21698404269915	0.00001523024549811296	0.00003281323543628285	604.1794515471558	4.9084948530217285e-6	2.150818121550453e-6	7.0
G6671-MONOMER	48.927895175030585	50.51830981007161	0.000056166150767308107	0.00005550178648351537	585.2346181003627	0.000013230687596129323	5.797460014613116e-6	680.0
G6672-MONOMER	65.306112686435	34.52572771186017	0.00007535057225546574	0.000036960306457397475	417.2356682099568	0.00001115677868045832	4.888708755451818e-6	67.0
G6673-MONOMER	160.59034680421857	105.7074587987175	0.00018481701439500544	0.00011292854589742588	640.0487757386944	0.000059219064827095125	0.00002594877688279068	6.0
G6674-MONOMER	85.46796890425989	56.43033100528632	0.00009895104854389779	0.00006331461357474385	453.17091018985224	0.000024836434753819554	0.000010882899043957518	944.0
G6675-MONOMER	607.6917316190915	214.29358187779266	0.0007007194652485683	0.00019918680544040338	1484.8020581023482	0.0001715534145987551	0.00007517175916069504	NaN
G6676-MONOMER	0.5273736557443456	1.2491338725515981	6.201383599183356e-7	1.4706039396380476e-6	23.115274803711635	1.991676186955946e-7	8.727182901145836e-8	NaN
G6677-MONOMER	12.223160178888037	32.93350445954202	0.000014627213395826242	0.0000404486450252304	535.7524089935761	8.208901345984333e-7	3.596999549076405e-7	NaN
G6679-MONOMER	7.321874293903191	18.848039741455487	8.864975423588628e-6	0.000023290766876634974	621.0155386740331	3.018162408397669e-7	1.322506918341334e-7	327.0
G6680-MONOMER	300.60268861308845	101.92842649289065	0.00034545764438490906	0.00008884521608754336	226.39363928344207	0.0000421577671821302	0.00001847280935083609	54.0
G6681-MONOMER	36.82858463085513	61.28931592303801	0.00004282990127472047	0.0000694300812635822	706.9790160603337	3.210421866030044e-6	1.4067517098502035e-6	192.0
G6682-MONOMER	38.45331873133615	61.46240384123031	0.00004468891796241332	0.00006933456452615909	738.1681841272323	4.806324875840936e-6	2.106048992728088e-6	496.0
G6683-MONOMER	36.564958870815076	61.077050322430104	0.00004240950393038873	0.00006866370988721474	701.9183306631238	9.438481895120657e-6	4.135780622741037e-6	76.0
G6684-MONOMER	35.450318265185025	60.29792710817099	0.00004102664042708388	0.00006751847348300501	680.5211597827362	7.91857646669682e-6	3.469784174464344e-6	331.0
G6685-MONOMER	35.850235212933356	58.67580106874295	0.00004157508354310975	0.00006582043448053182	688.1981556015788	5.706270207061404e-6	2.500389576706111e-6	135.0
G6688-MONOMER	11.838137675391902	33.40566360310398	0.000013511199202760337	0.000036941677490115946	589.0375772308315	9.198015394647806e-7	4.030412333208363e-7	195.0
G6689-MONOMER	12.471738825095622	36.036575823789796	0.000014260074154830208	0.00004020179623754991	620.5640636078193	1.3338057826648665e-6	5.84450780511327e-7	164.0
G6691-MONOMER	25.038409630804242	40.829255690798114	0.000029832720890112007	0.00004971013084853761	624.3804060913704	7.3668602815224905e-6	3.228031620054488e-6	2115.0
G6693-MONOMER	47.0120670036254	49.24772935562007	0.000054158608898318646	0.0000547769582373578	626.0166702808198	0.000014103841771583643	6.180061174379735e-6	NaN
G6695-MONOMER	9.497867714862078	19.142229748088397	0.000010993486321458594	0.00002172848840635503	650.6615534792916	8.579964067909038e-6	3.75959285933651e-6	NaN
G6696-MONOMER	8.75680753658472	17.66863592916569	0.000010112003539951734	0.000020003507103350893	599.8944359224654	1.4822439349309272e-6	6.494938288149768e-7	1966.0
G6697-MONOMER	27.044190718910876	38.75793287853265	0.00003111305801609939	0.00004309102572894975	589.9750432967717	4.706271072228012e-6	2.062207134809413e-6	282.0
G6698-MONOMER	39.40678504326656	42.00682291036778	0.00004572784549320624	0.00004756121870857106	627.5563731846473	2.7389325835600293e-6	1.2001532059872437e-6	1660.0
G6699-MONOMER	384.4620677160834	159.92179991978554	0.0004426832329138323	0.0001568786736021841	599.6605357488705	0.000048870882754079366	0.00002141438126983733	2914.0
G6700-MONOMER	3.2067716083434945	8.992953454550921	3.792590484998356e-6	0.000010479526833119236	439.9187377827423	1.0489240697038067e-6	4.5962050787535203e-7	1145.0
G6701-MONOMER	162.13670237777782	134.48013929184526	0.00018591218468950066	0.00014580747900155654	708.0259029129666	0.00016579709178768428	0.0000726494373927658	3870.0
G6702-MONOMER	419.5355567452474	237.30380851565243	0.00048538448707199407	0.00026422213983673024	1098.4548012812656	0.00005051510989899659	0.000022134853358558383	NaN
G6703-MONOMER	29.63048669026599	26.31765181347683	0.00003440041991889351	0.00002934104579213582	222.59204208337155	0.000022777616755726483	9.980760365631965e-6	NaN
G6704-MONOMER	77.39896632516178	66.63025795698853	0.00009020926248859536	0.00007505795976490772	581.44147781142	4.201450596137352e-6	1.8410034744985337e-6	NaN
G6705-MONOMER	65.56561636780748	60.873239064988006	0.00007620208111255699	0.00006807000617949643	492.54622748264364	6.18569167156313e-6	2.710463826468395e-6	738.0
G6706-MONOMER	44.54279328335271	62.80018024726265	0.00005056179040689741	0.00006820508782056209	628.1421230910552	0.000012242660393619093	5.364523467794577e-6	12056.0
G6708-MONOMER	7.481460823967903	24.90454824174354	8.925959236689676e-6	0.000028976750360925384	642.3138762670395	4.335680864418572e-6	1.899820872117296e-6	3383.0
G6709-MONOMER	10.724983053676588	26.80624395237007	0.00001237606090291959	0.00003070467560260688	874.0416390179164	3.0224499924751933e-6	1.3243856640276894e-6	2666.0
G6710-MONOMER	10.348334985557457	24.77014935258237	0.000011863324703527596	0.000027955982863349352	843.3463835434638	8.98771740717974e-7	3.938263367809437e-7	4265.0
G6711-MONOMER	9.96261427318084	23.653573746713622	0.000011451076993145933	0.000026878428748414355	811.9117451891175	2.204097389273432e-6	9.65797611785813e-7	2909.0
G6712-MONOMER	10.103129319276876	25.02716968416354	0.000011661670708725308	0.00002882422348410032	823.3631386861315	1.4694368857088318e-6	6.438819998581808e-7	46.0
G6713-MONOMER	9.095080579004472	22.439681802106364	0.000010450314792142131	0.00002552356285067743	741.2113470471135	2.83901250825569e-6	1.24400650971564e-6	184.0
G6714-MONOMER	9.45310499392375	22.475710155508413	0.000010909024403618723	0.000025691260346229345	770.3888520238885	2.04431677544722e-6	8.957844916786766e-7	685.0
G6715-MONOMER	8.983906590644	21.89028267613322	0.000010362061400061193	0.000025034422194430425	732.1511280690113	2.0259609607869512e-6	8.877412890291264e-7	14176.0
G6716-MONOMER	7.738564539538368	19.736781904717805	8.930562073980908e-6	0.00002258865209347896	630.6609157266091	3.1779676572171786e-6	1.3925308330793292e-6	311.0
G6717-MONOMER	7.526640841758998	19.916184560640907	8.696121198031667e-6	0.000023087791129191937	613.3900132714001	8.873264631760166e-7	3.8881121278050555e-7	437.0
G6718-MONOMER	44.087115298102624	50.318925619668256	0.00005174042081826177	0.000060369149464469776	628.3174934725849	0.000014796605135573031	6.48361817949656e-6	0.0
G6719-MONOMER	6.916634266789074	20.056015215268545	7.985804956187444e-6	0.000022992931258919442	563.67700729927	2.687890416570791e-6	1.1777874052660564e-6	10.0
G6720-MONOMER	70.21453740099378	57.98116099010004	0.00008116985600514187	0.00006512022612210903	617.0110010017172	0.00001967565532561206	8.621534155557924e-6	18.0
G6721-MONOMER	67.26894476821704	58.09477758941569	0.00007747174129877762	0.000064776965095747	591.126574127075	0.000011387429140312214	4.989775824615046e-6	9.0
MONOMER0-4444	40.37982970217218	46.8386817563168	0.000046579804112676776	0.00005216526381478712	632.3517373286579	0.000011030769871775914	4.8334938601927836e-6	1182.0
MONOMER0-4250	42.932322592858725	49.770659703932104	0.00004947965302518253	0.000055103296757599204	672.3240038253107	4.5865022345609445e-6	2.009726487652825e-6	214.0
G6725-MONOMER	82.3639093183405	75.8790693168264	0.00009456930892727381	0.00008272309452553059	605.6437402706264	0.0000289821928061399	0.000012699499002497771	223.0
G6727-MONOMER	4.446253183160749	13.360042525682463	5.0525382462790715e-6	0.000014355250061175872	652.2105106001792	7.951929662920746e-7	3.4843989720750387e-7	NaN
G6728-MONOMER	4.005221299645603	12.096379175451524	4.522508671941677e-6	0.00001294483178330198	587.516572111078	1.0513491791093886e-6	4.6068314915591834e-7	NaN
G6729-MONOMER	3.6387634171116137	10.72390200371852	4.092207096143167e-6	0.000011394566401958062	533.761719916393	1.8911535483767313e-6	8.286709967677966e-7	NaN
G6730-MONOMER	3.6035252423884034	10.784957323727264	4.059261291123099e-6	0.00001132964614454774	528.5927142430576	1.41825250290501e-6	6.214538826101687e-7	NaN
G6731-MONOMER	711.3579653826815	391.21893704762795	0.0008182933813146621	0.00041055202555294806	2614.4238624631544	0.00012228465629886544	0.000053583035661788496	NaN
G6732-MONOMER	130.0040834023739	113.76818701108692	0.00015051884367072232	0.00012810970732689592	599.2139010339457	0.0001538235532108441	0.00006740283848183946	77.0
G6736-MONOMER	271.3730959558846	148.26677284479385	0.00031252809100991126	0.00015741540934368175	655.9917972690369	0.000012695848854815929	5.5631028661654765e-6	587.0
G6737-MONOMER	537.1305589538673	171.10112227884127	0.0006191988292155702	0.0001537149044507958	600.6458938924538	0.0001424463789502645	0.00006241755616935465	10759.0
G6738-MONOMER	17.848995535941473	30.182295481481823	0.000020498400325731372	0.00003351770938612778	614.0796974578052	7.230918132586479e-6	3.168464105741198e-6	NaN
G6741-MONOMER	73.57712358297185	78.19408158289909	0.00008614163789801455	0.00009445393317568841	664.8996909605976	0.00002093068498455997	9.17146659195168e-6	142.0
G6742-MONOMER	365.0206979238973	184.13802607460332	0.0004218072059088621	0.00019738023244739544	793.2221539033194	0.00007079708309767538	0.0000310220655901581	104.0
G6743-MONOMER	21.667009325057965	12.906899709144831	0.000025001905735934685	0.000013899115157733254	57.34395371138576	7.875621414702525e-6	3.450962008605375e-6	1889.0
B1433-MONOMER	28.02363528662187	43.685482045670504	0.0000316326119024902	0.000048080967786270794	601.1443605082748	9.03019684301808e-6	3.956877126839478e-6	1903.0
G6745-MONOMER	40.51461658561608	57.424300802302454	0.000047364819190181444	0.00006604553866412846	629.1676360877536	6.345252204276476e-6	2.780380510812647e-6	3447.0
G6746-MONOMER	117.52482305595646	59.321139786475	0.0001349908481315606	0.00006081117122215087	398.62802933012966	0.000067833343760442	0.0000297234059266669	2203.0
G6747-MONOMER	15.52056866365263	37.26294844369627	0.00001779121056870391	0.000040932319641804196	703.0509912402028	1.07302712745785e-6	4.701820537166927e-7	370.0
G6749-MONOMER	82.93070022411895	77.37305356030299	0.00009476157708051422	0.00008549649231215065	656.6248206946572	0.000010034145778539338	4.396790303543964e-6	28.0
G6750-MONOMER	76.7068825482385	66.15202458486401	0.0000888868182252707	0.00007315423415780365	517.2726187044434	0.00003215460391457766	0.000014089595051357923	46.0
YDCS-MONOMER	14.948721341375288	30.987377744963922	0.000017437989117698238	0.000035123422952770655	596.9487888148268	5.019812850951921e-6	2.199595755911337e-6	51584.0
YDCT-MONOMER	14.519960020925911	29.722490519703534	0.000016948402005261837	0.00003382896322759073	579.8270199967485	4.269960116898849e-6	1.8710231695710165e-6	421.0
YDCU-MONOMER	13.741790956668302	29.63597704292693	0.000016069779055024554	0.00003395688870757176	548.7523166964721	3.7494383283883555e-6	1.6429394638906461e-6	594.0
YDCV-MONOMER	13.536391338952932	28.300699065676028	0.000015835334042542125	0.00003232914648204764	540.550073158836	3.087015211719602e-6	1.3526770339345486e-6	2687.0
G6755-MONOMER	32.003778063213346	43.94751852021594	0.00003674597641628921	0.00004901071576265982	626.1282357626444	0.000012912503199858193	5.658037078257537e-6	NaN
G6756-MONOMER	147.09235084690906	96.24224325042299	0.00016777880490949994	0.0000985501831867712	636.7935404274069	7.765069762097296e-6	3.4025201736008422e-6	0.0
G6757-MONOMER	2265.6551845571666	733.2443346153955	0.0026128382712131528	0.0006717532376103024	1517.013250809946	0.00015820266645799296	0.00006932169067794418	1.0
G6758-MONOMER	283.0586597239327	128.27669779115996	0.000325540090753649	0.00012798660346660442	616.8659885281318	0.00003564304550885811	0.000015618170230025943	NaN
G6759-MONOMER	308.3439910270999	136.34862657679156	0.0003552465912067012	0.0001371808138445719	671.9699761779071	0.000047107800462330806	0.0000206418288975876	148.0
G6760-MONOMER	73.82553938162714	59.731867123675855	0.00008447492570034032	0.0000653989520149291	607.6148136978958	0.000022039142481588336	9.657173624955778e-6	5.0
G6761-MONOMER	40.316553250131804	45.286743417197755	0.0000464021405148657	0.00005062801481831999	622.4516483861843	8.050130792604246e-6	3.5274290201049293e-6	NaN
G6762-MONOMER	70.98050104120654	32.091286432084374	0.00008199160513221109	0.00003369473856217567	543.9376657411162	0.000043532779425696154	0.000019075316094628397	NaN
G6763-MONOMER	15928.989268346304	3641.041122731567	0.01837209231076501	0.0022131998333866695	1524.7396143894603	0.004884067748982041	0.0021401145841935354	NaN
ANSP-MONOMER	15.472241616913347	26.725219748065385	0.000017976887661918574	0.000029596155765875837	433.96214673137314	6.66269708058473e-6	2.919479402224709e-6	1.0
G6765-MONOMER	34.882627626680126	48.39504989772427	0.00004011128134374483	0.000053627519589263894	650.5327993318655	6.456203959231868e-6	2.8289976637936627e-6	NaN
G6766-MONOMER	1.386496273844444	6.155882760338682	1.7089615308765136e-6	8.103693640368513e-6	913.0375335120644	9.107057403838522e-8	3.990556104203255e-8	NaN
G6769-MONOMER	17.304781407694954	30.13279550016834	0.000019862302942512446	0.00003379644578309865	672.7678854067743	2.8799703399602398e-6	1.2619535279538944e-6	NaN
G6770-MONOMER	59.21925387322725	52.658896242750735	0.00006805326240767517	0.00005845674111457316	669.6253423869259	0.00001516933796138902	6.6469433005911085e-6	NaN
G6772-MONOMER	0.027865251792849773	0.16458686058507407	3.106590112569687e-8	1.8743111540613027e-7	inf	8.015997471163251e-9	3.5124723850258884e-9	2199.0
G6773-MONOMER	0.07807522335559595	0.3091804853555651	9.610903786758919e-8	3.8445301844595233e-7	inf	6.655034748614284e-9	2.9161218999864775e-9	1180.0
G6774-MONOMER	201.88420928353185	79.61021840067082	0.00023405422263827994	0.00008282804000828279	634.002627373266	0.000016673058067880678	7.3058476188447995e-6	1285.0
ADHP-MONOMER	154.63085513285307	168.58950872667347	0.00017649005008415843	0.00018689625890616916	693.3758990835737	0.00004342770220475941	0.00001902927306153572	3.0
G6776-MONOMER	71.59690956057624	63.51641042378784	0.00008314351918862505	0.00007177607035797049	653.2779160475483	4.534897409685147e-6	1.987114139911648e-6	274.0
YDDO-MONOMER	7.990467311407268	16.88478459154027	9.034314438827024e-6	0.000018053807750454754	504.15784741844334	2.1964226177482473e-6	9.624346587483939e-7	2166.0
YDDP-MONOMER	8.631775221523561	17.827348109548925	9.730540807713067e-6	0.0000189415899645671	544.6211148214744	2.4738497459974803e-6	1.0839984604259731e-6	2794.0
YDDQ-MONOMER	9.13767946309162	19.474563267852332	0.00001037246485542879	0.000021321495139012617	576.541099409196	2.3198789153025075e-6	1.0165310874806687e-6	11237.0
YDDR-MONOMER	9.227436962730302	18.41714464671759	0.000010476051701310175	0.000020052780283080048	582.2043411250962	2.735421053076325e-6	1.1986145136538741e-6	NaN
YDDS-MONOMER	8.515483748832077	17.918730529566883	9.640672529442867e-6	0.00001937566721128988	537.283714359106	3.896905309502326e-6	1.7075569616792012e-6	17.0
G6782-MONOMER	10.361645737363538	20.196762857602767	0.000011720975415299163	0.00002190598361447195	653.7671461597739	1.7442868161920033e-6	7.64316517748358e-7	28173.0
G6783-MONOMER	99.16887087614019	74.92837849206015	0.00011533465785282811	0.00008432682639173543	592.777295126848	0.00007104426133978047	0.000031130374849573	33670.0
G6784-MONOMER	111.55859967389777	77.02371209393766	0.00012970633557852338	0.00008573354477682866	666.836320496441	0.000047092384244612124	0.000020635073775818514	55.0
G6785-MONOMER	105.00577701691782	75.08478848668908	0.00012140629479379256	0.00008229777935701175	607.0159565079252	0.00004133729383435169	0.000018113292024752962	3.0
XASA-MONOMER	68.53410129524872	87.05262998198317	0.0000804332861877379	0.0001006954187713985	554.285523781301	0.00002997080186816489	0.00001313269051015991	NaN
G6787-MONOMER	4.093494850963956	15.370055706370694	4.476596884555173e-6	0.00001554563834814835	465.17649780245205	1.4469405086410397e-6	6.340244738923845e-7	2645.0
G6788-MONOMER	28.357822891073308	38.541877926721234	0.00003299431625434931	0.000044636477748456936	614.4845397203476	0.000014137222543497526	6.194688055184046e-6	31.0
G6789-MONOMER	0.030991924797000348	0.23362535180906518	3.547052969065155e-8	2.751013963392271e-7	inf	7.070114438745087e-9	3.098002689546903e-9	NaN
MONOMER0-2841	0.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN
G6791-MONOMER	2.531613798887344	11.15830846436287	2.8940213605793012e-6	0.00001202109316144246	452.9034959941733	1.6780847109990422e-6	7.353078925389102e-7	59.0
G6792-MONOMER	4.510449723871619	18.896377517750103	5.210269111666348e-6	0.000021079611634584406	743.3042603153305	1.1484676824820689e-6	5.032388089348479e-7	NaN
G6793-MONOMER	3.0467738882092266	12.235104963645467	3.5341141044309353e-6	0.000014062702045333677	561.2107236595425	4.3888728991130416e-7	1.9231287079343338e-7	52.0
G6794-MONOMER	2.8501660027236255	12.96943793964519	3.3010924349491664e-6	0.000014870145795673621	524.9958755155606	4.287609565463299e-7	1.8787568547320438e-7	NaN
G6795-MONOMER	3.5064273893298212	13.880898980161943	4.085943770348616e-6	0.000016004282003419234	645.878140232471	1.158471645948369e-6	5.076223738676707e-7	2.0
G6798-MONOMER	38.780666738591	59.974639395482484	0.00004503414806144399	0.00006725102186622993	618.4273842757905	0.000017713317057955707	7.761671237684243e-6	NaN
G6799-MONOMER	44.189633939058375	64.75701291571426	0.00005107534009845081	0.00007183681167312323	704.6830812179446	0.00001185667510989627	5.195391347309256e-6	33338.0
YDEX-MONOMER	23.50248444296977	38.5474607640168	0.00002692876741256497	0.000041996147090978	779.4342806993857	0.000010415932458750141	4.564082668098135e-6	124.0
YDEY-MONOMER	21.09367601886589	35.89438960973673	0.000024112781343097975	0.00003892104096901484	699.5487747249038	6.0973306410717e-6	2.6717455408613836e-6	NaN
YDEZ-MONOMER	20.421866762203898	36.91498665923865	0.00002331830561180371	0.0000401896687166877	677.2689529467359	5.587373133318127e-6	2.4482909215248935e-6	30.0
YNEA-MONOMER	17.871991645920566	32.63903235843232	0.00002038556175533581	0.000035499238191409664	592.705123877675	5.2055213586379625e-6	2.2809700336925065e-6	4025.0
G6804-MONOMER	19.46386514594194	34.999148085885906	0.000022210249306280084	0.00003841817196837667	645.4978734895025	4.928016946657662e-6	2.159372367611631e-6	148.0
G6805-MONOMER	16.09399764278168	32.19680652584254	0.00001821833878629958	0.000034881327580775176	533.7398906366029	1.4375987363803632e-6	6.299310697700818e-7	3501.0
G6806-MONOMER	87.73068882479028	74.60793740112074	0.00010129794309773431	0.00008348602068474041	574.828145006402	0.00002019318131311393	8.848305152701189e-6	41.0
G6807-MONOMER	64.87538701738602	27.42148393229417	0.00007499497337723077	0.00002903567203389999	351.2557503885026	0.00001792980765700596	7.856533699095596e-6	NaN
G6808-MONOMER	0.6503052373808413	1.3825274406118018	7.29368712619562e-7	1.5343054445859796e-6	16.552694300518134	1.7721428435201973e-7	7.76522550384819e-8	1823.0
G6809-MONOMER	63.67083013575379	48.51771184405077	0.00007357309238271871	0.000052425245633859316	343.69599041831947	6.850638256518371e-6	3.001831996876964e-6	NaN
G6810-MONOMER	79.97827817211765	57.38627726659964	0.0000925283533465217	0.00006152640292762908	431.72381245398714	0.000021279379119905466	9.324258371842775e-6	NaN
G6811-MONOMER	66.31571051404866	82.52197983234569	0.00007712172655083264	0.00009240416185518232	877.9017758495245	0.000026171780607554206	0.00001146802465715474	6.0
G6812-MONOMER	43.20683674736441	43.654333797035385	0.00004983014448237784	0.00004917246582801876	475.5065415117164	0.000011141931239228778	4.882202861769258e-6	2763.0
G6813-MONOMER	4.521763557567628	17.720770545436586	5.383695585057228e-6	0.000020705916176886078	868.3924941360438	1.5378765363484532e-6	6.738710790435569e-7	5119.0
G6814-MONOMER	260.6072157750424	89.02521348214266	0.00029959027867545773	0.00008021309621007284	530.9271528396956	0.0000549572445523771	0.000024081320452228933	1846.0
G6815-MONOMER	108.60424991399614	86.36378742370374	0.00012465283688428488	0.00009331925606279149	608.624108782697	6.274982751170679e-6	2.749589643620773e-6	NaN
G6816-MONOMER	10.490340086757033	36.13721587974485	0.000012377739050437798	0.000042720764974281854	562.3584679179397	4.469907134286992e-6	1.958636517700258e-6	220.0
B1543-MONOMER	4.637574629979827	15.35349840916999	5.260694268995457e-6	0.000016714985910311188	646.6764121487369	1.7038502937672582e-6	7.465979282809406e-7	203.0
G6818-MONOMER	12.370885300362133	25.382383468587594	0.00001449185276324376	0.000029444679042014168	496.1048163265307	8.625847614394885e-7	3.779698241173064e-7	NaN
G6819-MONOMER	23.85320718076282	55.363316553872174	0.000027755716560769296	0.00006418307407485369	727.197157751024	4.140154321967582e-6	1.8141445001661669e-6	22968.0
G6820-MONOMER	5.063423014837448	16.482049020416873	5.743571137145005e-6	0.00001857454068429009	713.3472899340408	8.570726175750389e-7	3.7555449736903596e-7	2647.0
G6821-MONOMER	4.866992226064972	16.263462359352776	5.544377963660676e-6	0.000018495945437287288	685.6736449670203	1.2713424922171144e-6	5.570804396941233e-7	71.0
G6822-MONOMER	8.93955505977523	28.97669662129324	0.00001045523098519583	0.00003244109519467024	783.7977868998752	1.171521759302688e-6	5.133407093516078e-7	4.0
G6823-MONOMER	10120.608907353992	2619.3687610925704	0.011663471399187324	0.0019236466334483946	2180.339732210204	0.0005262828177885185	0.00023060808974126678	37.0
